L0,T,U0,cert_pct,delta,gapU_pct,hist,kind,lp_frac,n_lp,npairs,ratio,reached,skipped,states,t_exact,t_total,v_exact,valid
11.492898920840055,50,11.520641559311603,0.24138938889684206,0.5,0.1823426187545323,f0.0/B32:8.58%@1s;f0.0/B128:0.24%@2s,k1,0.37638588912886967,7842,20835,0.7130839824759028,True,False,23,2.4304387570009567,1.733106948006025,11.499672754862186,True
9.099289064295949,50,9.10417454654404,0.05369081269504589,0.3,0.04783886299153665,f0.0/B32:30.91%@4s;f0.0/B128:3.91%@5s;f0.05/B256:0.56%@9s;f0.15/B512:0.05%@16s,k1,1.0189039664089672,56540,55491,2.12627392379719,True,False,37,7.3579170430020895,15.644947141998273,9.09982129550201,True
9.153518203974397,50,9.164205089566924,0.11675167246498606,0.18,0.07217397938192614,f0.0/B32:82.71%@14s;f0.0/B128:22.07%@15s;f0.05/B256:7.85%@26s;f0.15/B512:1.13%@42s;f0.35/B1024:0.12%@69s,k1,1.17654422945834,179503,152568,2.8334679063431016,True,False,60,24.472931124000752,69.34326491400134,9.157595688342939,True
6.951761460167809,15,6.954304949270584,0.03658769244815193,1.0,0.004054145600949932,f0.0/B32:23.71%@3s;f0.0/B128:4.08%@3s;f0.05/B256:0.61%@6s;f0.15/B512:0.04%@10s,k2,0.48715729390848694,20825,42748,1.9068612018646076,True,False,61,5.009364726000058,9.552163241998642,6.954023023052106,True
7.734035229660419,15,7.791472677057404,0.7426582074091025,0.7,0.003223974962140898,f0.0/B32:85.14%@15s;f0.0/B128:26.86%@16s;f0.05/B256:10.78%@26s;f0.15/B512:3.57%@39s;f0.35/B1024:0.74%@56s,k2,0.7486470188615876,98078,131007,3.1898584740098603,False,False,101,17.57513401700271,56.062190175995056,7.79122149002732,True
