seed,R,v_exact,U0,L0,width_abs,width_rel,valid,t_lb,t_pe,t_exact,ratio,n_lp
0,1,10.726571715990808,10.745488999550973,-469.2560595738399,480.00154857339083,4474.883133982322,True,0.006786231002479326,0.42315002199757146,2.6184945849963697,0.16419214897885567,50
0,4,10.726571715990808,10.745488999550973,-140.49620009950192,151.2416890990529,1409.9722922057842,True,0.021631416006130166,0.42315002199757146,2.6184945849963697,0.16986150765872915,200
0,16,10.726571715990808,10.745488999550973,-18.887460407740097,29.632949407291072,276.25741189158583,True,0.08474002999719232,0.42315002199757146,2.6184945849963697,0.19396261306206516,800
0,64,10.726571715990808,10.745488999550973,2.3170475259946377,8.428441473556337,78.57535190849005,True,0.3422060920056538,0.42315002199757146,2.6184945849963697,0.2922885991014132,3200
1,1,10.93056212923747,10.947971670165188,-254.42518993768118,265.3731616078464,2427.80891293794,True,0.005858937001903541,0.40431336300389376,2.4564008189991,0.16698101418681688,50
1,4,10.93056212923747,10.947971670165188,-81.13364079830833,92.08161246847352,842.4233939640692,True,0.02008152799680829,0.40431336300389376,2.4564008189991,0.1727710265027629,200
1,16,10.93056212923747,10.947971670165188,-23.021976245543218,33.9699479157084,310.7795144848437,True,0.07921622000139905,0.40431336300389376,2.4564008189991,0.19684474099887114,800
1,64,10.93056212923747,10.947971670165188,2.88190406334472,8.066067606820468,73.7937126329949,True,0.33795866400032537,0.40431336300389376,2.4564008189991,0.30217870848401274,3200
